Parcel_No,SalePrice,PricePerSq,LivingArea,Style,GROSS_AREA,NUM_FLOORS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_KITCH,R_AC,R_FPLACE,LU,OWN_OCC,R_BLDG_STY,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RM,R_HEAT_TYP,YR_BUILT,Latitude,Longitude
2010442000,410000,230.34,1780,Two Fam Stack,3042,2,6,2,0,2,N,0,R2,N,TF,G,M,12,W,1920,42.27442,-71.16854
2010478000,563000,342.04,1646,Victorian,2989,2,3,2,0,1,N,0,R1,Y,CL,M,M,8,W,1890,42.27146,-71.16611
2010491000,657000,357.84,1772,Colonial,3216,2,3,2,1,1,C,1,R1,Y,CL,H,F,6,F,1993,42.27179,-71.16673
2010549000,351500,209.23,1680,Bungalow,3203,1.5,4,2,0,1,N,0,R1,Y,BW,G,M,8,W,1925,42.2718,-71.16969
2010608002,390000,421.62,925,Ranch,945,1,3,1,0,1,N,0,R1,Y,RN,G,M,5,F,1950,42.26945,-71.16689
2010616000,560000,382.51,1091,Colonial,2230,1.5,3,1,0,1,N,1,R1,N,CV,G,W,6,W,1930,42.270234,-71.171157
2010689042,490000,309.34,1584,Ranch,2106,1,3,2,0,1,N,0,R1,Y,RN,G,M,7,F,1950,42.26952,-71.1673
2010722000,575000,348.91,1648,Cape,3376,1.5,5,2,0,1,N,2,R1,Y,CP,G,F,10,F,1951,42.26899,-71.16839
2010784004,490000,286.21,1712,Cape,3045,1.5,1,1,0,1,N,1,R1,Y,CP,G,M,8,W,1943,42.26165,-71.16145
2011344000,420000,208.96,2010,Conventional,2209,1,5,2,0,2,N,0,R2,N,CV,G,M,9,W,1973,42.26615,-71.16071
2011508000,395000,409.33,938,Cape,2027,1.5,2,1,0,1,N,0,R1,Y,CV,G,M,5,W,1920,42.26124,-71.15963
2011650000,407000,278.77,1460,Colonial,2496,2,3,1,1,1,N,0,R1,Y,CL,G,M,7,F,1910,42.25723,-71.1594
2011675000,609000,227.75,2674,Duplex,4732,2,6,2,0,2,N,0,R2,Y,DX,G,M,10,W,1880,42.25611,-71.15693
2011676000,385000,269.42,1429,Cape,2488,1.5,2,2,0,1,N,0,R1,N,CP,G,M,5,F,1896,42.25681,-71.15837
2011677000,421500,275.49,1530,Colonial,2370,2,3,2,1,1,C,1,R1,N,CL,G,M,7,W,1996,42.256947,-71.158574
2011684000,307000,292.94,1048,Conventional,1994,1.5,3,1,0,1,N,0,R1,Y,CV,G,M,6,W,1896,42.2569,-71.1582
2011848000,425000,325.92,1304,Bungalow,2608,1,2,2,0,1,N,1,R1,Y,BW,H,M,6,W,1934,42.25929,-71.15225
2011897010,649500,294.42,2206,Colonial,3924,2,4,2,2,1,C,1,R1,Y,CL,G,M,9,F,2003,42.260359,-71.152087
2012051005,402500,233.2,1726,Raised Ranch,2608,1,3,1,1,1,N,0,R1,N,RR,G,M,8,W,1960,42.26232,-71.14982
2012052003,375000,252.19,1487,Raised Ranch,2016,1,3,1,1,1,N,0,R1,N,RR,G,W,7,W,1960,42.26273,-71.14868
2012057013,385000,193.18,1993,Raised Ranch,2328,1,3,1,1,2,N,0,R1,Y,RR,G,W,7,W,1965,42.26443,-71.14887
2012060007,402000,231.43,1737,Raised Ranch,2600,1,3,2,0,1,N,1,R1,Y,RR,G,W,8,W,1967,42.26375,-71.14717
2012129000,390000,215.71,1808,Raised Ranch,2240,1,3,1,1,1,N,0,R1,Y,RR,G,M,6,W,1963,42.26256,-71.15297
2012176020,370000,221.56,1670,Raised Ranch,2356,1,3,2,0,1,C,2,R1,Y,RR,G,M,7,F,1994,42.263869,-71.153252
2012179000,450000,302.62,1487,Raised Ranch,2051,1,2,1,1,1,N,0,R1,N,RR,G,M,6,W,1960,42.26209,-71.15124
2012205000,330000,191.19,1726,Raised Ranch,2196,1,3,1,1,1,C,0,R1,Y,RR,G,M,6,W,1960,42.26411,-71.15162
2012234000,370000,214.37,1726,Raised Ranch,2052,1,3,2,0,1,N,0,R1,Y,RR,G,M,5,W,1964,42.26372,-71.15163
2100448000,1150000,506.16,2272,Conventional,3794,2,8,4,0,3,N,0,R3,N,CV,G,W,14,W,1890,42.3553,-71.128
2100506000,1100000,335.06,3388,Conventional,5227,2.5,5,3,1,2,C,0,R2,N,CV,G,M,11,F,1885,42.35464,-71.12806
2100594000,1400000,248.8,5627,Duplex,8487,2.5,14,4,0,2,N,2,R2,N,DX,H,F,20,W,1890,42.353807,-71.12964
2100798010,1235000,501.22,2464,Two Fam Stack,4086,2,10,3,0,2,C,0,R2,N,TF,G,F,16,W,1900,42.35158,-71.12888
2100974000,1250000,385.09,3246,Conventional,5753,2,11,4,0,2,C,0,R2,N,CV,H,W,14,W,1920,42.35042,-71.13552
2101162000,830000,295.79,2806,Row End,4329,2,9,3,1,2,N,0,R2,N,RE,F,M,17,F,1885,42.353031,-71.135921
2101852000,690000,473.25,1458,Colonial,2515,2,3,2,0,1,C,0,R1,Y,CL,G,M,6,F,1920,42.34561,-71.14842
2102485000,1175000,358.89,3274,Conventional,5200,2.5,7,3,1,2,N,1,R2,N,CV,G,M,14,F,1910,42.33981,-71.15657
2102713000,850000,355.35,2700,Two Fam Stack,4120,2,4,2,0,2,N,2,R2,N,TF,H,W,12,E,1920,42.34307,-71.14895
2102745000,1100000,320.98,3427,Conventional,6028,2,4,2,0,2,N,0,R2,N,CV,G,B,12,W,1930,42.3438,-71.14818
2102801000,875000,239.46,3654,Decker,5304,3,6,3,0,3,N,0,R3,Y,DK,F,S,15,W,1917,42.34537,-71.15029
2102853000,928000,322.22,2880,Two Fam Stack,4496,2,6,4,0,2,C,0,R2,N,TF,H,B,12,F,1965,42.34567,-71.15458
